timestamp_mon_ppg_ir_smooth;mon_ppg_ir_smooth;timestamp_mon_ppg_red_smooth;mon_ppg_red_smooth
1787030820241;194838.640625;1787030820241;165429.953125
1787030820251;194838.640625;1787030820251;165429.953125
1787030820261;194838.640625;1787030820261;165429.953125
1787030820271;194806.75;1787030820271;165413.09375
1787030820281;194822.828125;1787030820281;165417.890625
1787030820291;194842.375;1787030820291;165422.6875
1787030820301;194842.375;1787030820301;165422.6875
1787030820311;194842.375;1787030820311;165422.6875
1787030820321;194842.375;1787030820321;165422.6875
1787030820331;194842.375;1787030820331;165422.6875
1787030820341;194842.375;1787030820341;165422.6875
1787030820351;194973.875;1787030820351;165452.375
1787030820361;194995.484375;1787030820361;165462.265625
1787030820371;195017.453125;1787030820371;165472.75
1787030820381;195017.453125;1787030820381;165472.75
1787030820391;195017.453125;1787030820391;165472.75
1787030820401;195017.453125;1787030820401;165472.75
1787030820411;195017.453125;1787030820411;165472.75
1787030820421;195017.453125;1787030820421;165472.75
1787030820431;195158.90625;1787030820431;165514.203125
1787030820441;195204.890625;1787030820441;165532.140625
1787030820451;195204.890625;1787030820451;165532.140625
1787030820461;195204.890625;1787030820461;165532.140625
1787030820471;195204.890625;1787030820471;165532.140625
1787030820481;195204.890625;1787030820481;165532.140625
1787030820491;195204.890625;1787030820491;165532.140625
1787030820501;195250.96875;1787030820501;165568.3125
1787030820511;195351.078125;1787030820511;165595.640625
1787030820521;195368.09375;1787030820521;165600.03125
1787030820531;195368.09375;1787030820531;165600.03125
1787030820541;195368.09375;1787030820541;165600.03125
1787030820551;195368.09375;1787030820551;165600.03125
1787030820561;195368.09375;1787030820561;165600.03125
1787030820571;195368.09375;1787030820571;165600.03125
1787030820581;195314.828125;1787030820581;165586.78125
1787030820591;195314.828125;1787030820591;165586.78125
1787030820601;195314.828125;1787030820601;165586.78125
1787030820611;195314.828125;1787030820611;165586.78125
1787030820621;195314.828125;1787030820621;165586.78125
1787030820631;195314.828125;1787030820631;165586.78125
1787030820641;195314.828125;1787030820641;165586.78125
1787030820651;195524.3125;1787030820651;165644.078125
1787030820661;195286.5625;1787030820661;165555.4375
1787030820671;195286.5625;1787030820671;165555.4375
1787030820681;195286.5625;1787030820681;165555.4375
1787030820691;195286.5625;1787030820691;165555.4375
1787030820701;195286.5625;1787030820701;165555.4375
1787030820711;195286.5625;1787030820711;165555.4375
1787030820721;194773.84375;1787030820721;165356.75
1787030820731;194426.875;1787030820731;165220.984375
1787030820741;194373.1875;1787030820741;165200.796875
1787030820751;194373.1875;1787030820751;165200.796875
1787030820761;194373.1875;1787030820761;165200.796875
1787030820771;194373.1875;1787030820771;165200.796875
1787030820781;194373.1875;1787030820781;165200.796875
1787030820791;194373.1875;1787030820791;165200.796875
1787030820801;194392.9375;1787030820801;165201.578125
1787030820811;194392.9375;1787030820811;165201.578125
1787030820821;194437.171875;1787030820821;165208.140625
1787030820831;194437.171875;1787030820831;165208.140625
1787030820841;194437.171875;1787030820841;165208.140625
1787030820851;194437.171875;1787030820851;165208.140625
1787030820861;194437.171875;1787030820861;165208.140625
1787030820871;194437.171875;1787030820871;165208.140625
1787030820881;194561.796875;1787030820881;165253.375
1787030820891;194561.796875;1787030820891;165253.375
1787030820901;194629.015625;1787030820901;165285.78125
1787030820911;194629.015625;1787030820911;165285.78125
1787030820921;194629.015625;1787030820921;165285.78125
1787030820931;194629.015625;1787030820931;165285.78125
1787030820941;194629.015625;1787030820941;165285.78125
1787030820951;194629.015625;1787030820951;165285.78125
1787030820961;194734.5;1787030820961;165325.640625
1787030820971;194734.5;1787030820971;165325.640625
1787030820981;194734.5;1787030820981;165325.640625
1787030820991;194734.5;1787030820991;165325.640625
1787030821001;194734.5;1787030821001;165325.640625
1787030821011;194734.5;1787030821011;165325.640625
1787030821021;194679.40625;1787030821021;165299.890625
1787030821031;194674.015625;1787030821031;165297.078125
1787030821041;194679.59375;1787030821041;165297.78125
1787030821051;194679.59375;1787030821051;165297.78125
1787030821061;194679.59375;1787030821061;165297.78125
1787030821071;194679.59375;1787030821071;165297.78125
1787030821081;194679.59375;1787030821081;165297.78125
1787030821091;194679.59375;1787030821091;165297.78125
1787030821101;194818.953125;1787030821101;165361.5
1787030821111;194818.953125;1787030821111;165361.5
1787030821121;194876.65625;1787030821121;165387.0625
1787030821131;194876.65625;1787030821131;165387.0625
1787030821141;194876.65625;1787030821141;165387.0625
1787030821151;194876.65625;1787030821151;165387.0625
1787030821161;194876.65625;1787030821161;165387.0625
1787030821171;194876.65625;1787030821171;165387.0625
1787030821181;195046.859375;1787030821181;165427.9375
1787030821191;195076.8125;1787030821191;165435.671875
1787030821201;195076.8125;1787030821201;165435.671875
1787030821211;195076.8125;1787030821211;165435.671875
1787030821221;195076.8125;1787030821221;165435.671875
1787030821231;195076.8125;1787030821231;165435.671875
1787030821241;195076.8125;1787030821241;165435.671875
1787030821251;195107.078125;1787030821251;165444.46875
1787030821261;195236;1787030821261;165489.328125
1787030821271;195274.3125;1787030821271;165503.84375
1787030821281;195274.3125;1787030821281;165503.84375
1787030821291;195274.3125;1787030821291;165503.84375
1787030821301;195274.3125;1787030821301;165503.84375
1787030821311;195274.3125;1787030821311;165503.84375
1787030821321;195274.3125;1787030821321;165503.84375
1787030821331;195342.046875;1787030821331;165526.59375
1787030821341;195371.53125;1787030821341;165531.578125
1787030821351;195371.53125;1787030821351;165531.578125
1787030821361;195371.53125;1787030821361;165531.578125
1787030821371;195371.53125;1787030821371;165531.578125
1787030821381;195371.53125;1787030821381;165531.578125
1787030821391;195371.53125;1787030821391;165531.578125
1787030821401;195486.328125;1787030821401;165564.984375
1787030821411;195550.3125;1787030821411;165592.21875
1787030821421;195550.3125;1787030821421;165592.21875
1787030821431;195550.3125;1787030821431;165592.21875
1787030821441;195550.3125;1787030821441;165592.21875
1787030821451;195550.3125;1787030821451;165592.21875
1787030821461;195550.3125;1787030821461;165592.21875
1787030821471;195550.3125;1787030821471;165592.21875
1787030821481;195553.90625;1787030821481;165567.609375
1787030821491;195284.390625;1787030821491;165462.6875
1787030821501;195284.390625;1787030821501;165462.6875
1787030821511;195284.390625;1787030821511;165462.6875
1787030821521;195284.390625;1787030821521;165462.6875
1787030821531;195284.390625;1787030821531;165462.6875
1787030821541;195284.390625;1787030821541;165462.6875
1787030821551;194719.1875;1787030821551;165259.375
1787030821561;194318.53125;1787030821561;165108.421875
1787030821571;194318.53125;1787030821571;165108.421875
1787030821581;194318.53125;1787030821581;165108.421875
1787030821591;194318.53125;1787030821591;165108.421875
1787030821601;194318.53125;1787030821601;165108.421875
1787030821611;194318.53125;1787030821611;165108.421875
1787030821621;194254.703125;1787030821621;165060.640625
1787030821631;194254.703125;1787030821631;165060.640625
1787030821641;194299.21875;1787030821641;165074.15625
1787030821651;194299.21875;1787030821651;165074.15625
1787030821661;194299.21875;1787030821661;165074.15625
1787030821671;194299.21875;1787030821671;165074.15625
1787030821681;194299.21875;1787030821681;165074.15625
1787030821691;194299.21875;1787030821691;165074.15625
1787030821701;194374.296875;1787030821701;165111.625
1787030821711;194374.296875;1787030821711;165111.625
1787030821721;194406.9375;1787030821721;165120.546875
1787030821731;194406.9375;1787030821731;165120.546875
1787030821741;194406.9375;1787030821741;165120.546875
1787030821751;194406.9375;1787030821751;165120.546875
1787030821761;194406.9375;1787030821761;165120.546875
1787030821771;194406.9375;1787030821771;165120.546875
1787030821781;194535.109375;1787030821781;165145.625
1787030821791;194536.03125;1787030821791;165147.140625
1787030821801;194536.03125;1787030821801;165147.140625
1787030821811;194536.03125;1787030821811;165147.140625
1787030821821;194536.03125;1787030821821;165147.140625
1787030821831;194536.03125;1787030821831;165147.140625
1787030821841;194536.03125;1787030821841;165147.140625
1787030821851;194528.890625;1787030821851;165140.8125
1787030821861;194491.359375;1787030821861;165128
1787030821871;194494.59375;1787030821871;165129.625
1787030821881;194494.59375;1787030821881;165129.625
1787030821891;194494.59375;1787030821891;165129.625
1787030821901;194494.59375;1787030821901;165129.625
1787030821911;194494.59375;1787030821911;165129.625
1787030821921;194494.59375;1787030821921;165129.625
1787030821931;194591.015625;1787030821931;165163.078125
1787030821941;194618.765625;1787030821941;165172.53125
1787030821951;194618.765625;1787030821951;165172.53125
1787030821961;194618.765625;1787030821961;165172.53125
1787030821971;194618.765625;1787030821971;165172.53125
1787030821981;194618.765625;1787030821981;165172.53125
1787030821991;194618.765625;1787030821991;165172.53125
1787030822001;194805.140625;1787030822001;165240.609375
1787030822011;194831.75;1787030822011;165251.09375
1787030822021;194831.75;1787030822021;165251.09375
1787030822031;194831.75;1787030822031;165251.09375
1787030822041;194831.75;1787030822041;165251.09375
1787030822051;194831.75;1787030822051;165251.09375
1787030822061;194831.75;1787030822061;165251.09375
1787030822071;194912.609375;1787030822071;165282.375
1787030822081;194977.5625;1787030822081;165297.578125
1787030822091;195009.453125;1787030822091;165302.125
1787030822101;195009.453125;1787030822101;165302.125
1787030822111;195009.453125;1787030822111;165302.125
1787030822121;195009.453125;1787030822121;165302.125
1787030822131;195009.453125;1787030822131;165302.125
1787030822141;195009.453125;1787030822141;165302.125
1787030822151;195100.109375;1787030822151;165341.421875
1787030822161;195118.421875;1787030822161;165350.328125
1787030822171;195149.4375;1787030822171;165362.765625
1787030822181;195149.4375;1787030822181;165362.765625
1787030822191;195149.4375;1787030822191;165362.765625
1787030822201;195149.4375;1787030822201;165362.765625
1787030822211;195149.4375;1787030822211;165362.765625
1787030822221;195149.4375;1787030822221;165362.765625
1787030822231;195242.546875;1787030822231;165391.328125
1787030822241;195242.546875;1787030822241;165391.328125
1787030822251;195261.125;1787030822251;165397.75
1787030822261;195261.125;1787030822261;165397.75
1787030822271;195261.125;1787030822271;165397.75
1787030822281;195261.125;1787030822281;165397.75
1787030822291;195261.125;1787030822291;165397.75
1787030822301;195261.125;1787030822301;165397.75
1787030822311;195391.015625;1787030822311;165436.9375
1787030822321;195391.015625;1787030822321;165436.9375
1787030822331;195391.015625;1787030822331;165436.9375
1787030822341;195391.015625;1787030822341;165436.9375
1787030822351;195391.015625;1787030822351;165436.9375
1787030822361;195391.015625;1787030822361;165436.9375
1787030822371;195572.984375;1787030822371;165497.984375
1787030822381;195527.671875;1787030822381;165480.53125
1787030822391;195313.234375;1787030822391;165396.859375
1787030822401;195313.234375;1787030822401;165396.859375
1787030822411;195313.234375;1787030822411;165396.859375
1787030822421;195313.234375;1787030822421;165396.859375
1787030822431;195313.234375;1787030822431;165396.859375
1787030822441;195313.234375;1787030822441;165396.859375
1787030822451;194284.296875;1787030822451;165018.296875
1787030822461;194284.296875;1787030822461;165018.296875
1787030822471;194197.9375;1787030822471;164988.921875
1787030822481;194197.9375;1787030822481;164988.921875
1787030822491;194197.9375;1787030822491;164988.921875
1787030822501;194197.9375;1787030822501;164988.921875
1787030822511;194197.9375;1787030822511;164988.921875
1787030822521;194197.9375;1787030822521;164988.921875
1787030822531;194180.140625;1787030822531;164961.3125
1787030822541;194207.265625;1787030822541;164965.59375
1787030822551;194207.265625;1787030822551;164965.59375
